price,market_hash_name,volume
0.356,Sticker | Team Liquid (Holo) | Berlin 2019,8
54.426,Sticker | Team Liquid (Holo) | Boston 2018,2
38.43,Sticker | Team Liquid (Holo) | Cologne 2016,8
8.08,Sticker | Team Liquid (Holo) | Katowice 2019,13
9.067,Sticker | Team Liquid (Holo) | London 2018,2
59.729,Sticker | Team Liquid (Holo) | MLG Columbus 2016,5
0.689,Sticker | Team Liquid (Holo) | Paris 2023,5
2.007,Sticker | Team Liquid (Holo) | Rio 2022,14
2.765,Sticker | Team Liquid (Holo) | Stockholm 2021,33
0.011,Sticker | Team Liquid | Antwerp 2022,59
16.209,Sticker | Team Liquid | Atlanta 2017,9
0.137,Sticker | Team Liquid | Berlin 2019,75
6.295,Sticker | Team Liquid | Boston 2018,7
5.708,Sticker | Team Liquid | Cluj-Napoca 2015,2
6.546,Sticker | Team Liquid | Cologne 2016,10
1.96,Sticker | Team Liquid | Katowice 2019,11
0.529,Sticker | Team Liquid | London 2018,26
7.4,Sticker | Team Liquid | MLG Columbus 2016,4
0.005,Sticker | Team Liquid | Paris 2023,2990
0.006,Sticker | Team Liquid | Rio 2022,283
0.019,Sticker | Team Liquid | Stockholm 2021,64
5.66,Sticker | Team SoloMid (Foil) | Cluj-Napoca 2015,2
11.77,Sticker | Team SoloMid (Foil) | Cologne 2015,2
1.568,Sticker | Team SoloMid | Cluj-Napoca 2015,28
1.787,Sticker | Team SoloMid | Cologne 2015,14
42.47,Sticker | Team Spirit (Foil) | Katowice 2019,3
13.692,Sticker | Team Spirit (Foil) | London 2018,11
3.01,Sticker | Team Spirit (Foil) | Stockholm 2021,12
0.626,Sticker | Team Spirit (Glitter) | Antwerp 2022,11
0.2,Sticker | Team Spirit (Glitter) | Copenhagen 2024,11
0.4,Sticker | Team Spirit (Glitter) | Rio 2022,18
9.964,Sticker | Team Spirit (Gold) | Antwerp 2022,8
6.55,Sticker | Team Spirit (Gold) | Copenhagen 2024,10
6.11,Sticker | Team Spirit (Gold) | Rio 2022,8
21.56,Sticker | Team Spirit (Gold) | Stockholm 2021,2
3.189,Sticker | Team Spirit (Holo) | Antwerp 2022,7
2.86,Sticker | Team Spirit (Holo) | Copenhagen 2024,9
11.148,Sticker | Team Spirit (Holo) | Katowice 2019,25
9.78,Sticker | Team Spirit (Holo) | London 2018,2
1.69,Sticker | Team Spirit (Holo) | Rio 2022,14
5.526,Sticker | Team Spirit (Holo) | Stockholm 2021,9
0.016,Sticker | Team Spirit | Antwerp 2022,35
0.007,Sticker | Team Spirit | Copenhagen 2024,295
4.47,Sticker | Team Spirit | Katowice 2019,6
3.74,Sticker | Team Spirit | London 2018,5
0.02,Sticker | Team Spirit | Rio 2022,109
0.063,Sticker | Team Spirit | Stockholm 2021,6
0.88,Sticker | Teamwork (Holo),19
0.03,Sticker | Techno4K (Glitter) | Copenhagen 2024,16
0.03,Sticker | Techno4K (Glitter) | Paris 2023,4
3.128,Sticker | Techno4K (Gold) | Copenhagen 2024,6
1.46,Sticker | Techno4K (Gold) | Paris 2023,3
0.42,Sticker | Techno4K (Holo) | Antwerp 2022,15
0.451,Sticker | Techno4K (Holo) | Copenhagen 2024,1
0.666,Sticker | Techno4K (Holo) | Paris 2023,31
0.01,Sticker | Techno4K | Antwerp 2022,25
0.006,Sticker | Techno4K | Copenhagen 2024,357
0.006,Sticker | Techno4K | Paris 2023,895
0.04,Sticker | Temperance,116
0.573,Sticker | Ten Years (Foil),4
0.257,Sticker | Terror Rice,9
0.109,Sticker | Terrorist-Tech,104
0.969,Sticker | Terrorized,35
0.046,Sticker | TeSeS (Glitter) | Antwerp 2022,23
0.02,Sticker | TeSeS (Glitter) | Paris 2023,17
3.516,Sticker | TeSeS (Gold) | Paris 2023,1
8.47,Sticker | TeSeS (Gold) | Stockholm 2021,2
2.0,Sticker | TeSeS (Holo) | Antwerp 2022,2
0.264,Sticker | TeSeS (Holo) | Paris 2023,5
0.239,Sticker | TeSeS (Holo) | Stockholm 2021,10
0.005,Sticker | TeSeS | Antwerp 2022,70
0.01,Sticker | TeSeS | Copenhagen 2024,15
0.006,Sticker | TeSeS | Paris 2023,163
0.04,Sticker | TeSeS | Rio 2022,4
0.01,Sticker | TeSeS | Stockholm 2021,18
0.187,Sticker | The 'Nader,55
0.928,Sticker | The Awper,5
1.26,Sticker | The Baiter,3
0.226,Sticker | The Bomber,46
1.605,Sticker | The Bot,2
0.748,Sticker | The Fragger,27
0.313,Sticker | The Guru,14
1.619,Sticker | The Leader,4
0.5,Sticker | The Lurker,13
0.03,Sticker | The MongolZ (Glitter) | Copenhagen 2024,56
0.021,Sticker | The MongolZ (Glitter) | Paris 2023,29
1.744,Sticker | The MongolZ (Gold) | Copenhagen 2024,2
0.64,Sticker | The MongolZ (Gold) | Paris 2023,44
0.61,Sticker | The MongolZ (Holo) | Copenhagen 2024,3
0.33,Sticker | The MongolZ (Holo) | Paris 2023,15
0.006,Sticker | The MongolZ | Copenhagen 2024,742
0.006,Sticker | The MongolZ | Paris 2023,3844
0.74,Sticker | The Ninja,6
5.171,Sticker | The Pro (Foil),3
1.356,Sticker | The Real MVP (Foil),7
0.168,Sticker | The Samurai,43
0.292,Sticker | The Spartan,2
0.6,Sticker | The Zombie,6
0.027,Sticker | This Is Fine (Chicken),69
0.17,Sticker | This Is Fine (CT),30
0.073,Sticker | This Is Fine (H),5
0.155,Sticker | This Is Fine (T),5
0.02,Sticker | Thomas (Glitter) | Paris 2023,14
22.021,Sticker | Thomas (Gold) | Paris 2023,1
0.244,Sticker | Thomas (Holo) | Paris 2023,8
0.006,Sticker | Thomas | Paris 2023,205
0.82,Sticker | Thug Life,45
0.797,Sticker | Till Death Do Us Part,20
140.03,Sticker | Titan (Foil) | Cluj-Napoca 2015,4
121.053,Sticker | Titan (Foil) | Cologne 2015,5
359.99,Sticker | Titan (Foil) | Katowice 2015,1
154.85,Sticker | Titan (Holo) | Cologne 2014,8
595.0,Sticker | Titan (Holo) | Katowice 2015,7
49.242,Sticker | Titan | Cluj-Napoca 2015,5
50.536,Sticker | Titan | Cologne 2014,5
44.324,Sticker | Titan | Cologne 2015,11
3658.03,Sticker | Titan | Katowice 2014,3
90.392,Sticker | Titan | Katowice 2015,17
8.73,Sticker | tiziaN (Foil) | London 2018,1
0.06,Sticker | tiziaN (Glitter) | Antwerp 2022,2
51.611,Sticker | tiziaN (Gold) | Antwerp 2022,5
0.73,Sticker | tiziaN (Holo) | Antwerp 2022,6
0.009,Sticker | tiziaN | Antwerp 2022,148
0.354,Sticker | tiziaN | Katowice 2019,11
6.256,Sticker | tiziaN | London 2018,2
0.292,Sticker | To B or not to B,13
9.0,Sticker | tonyblack (Foil) | Katowice 2019,1
573.447,Sticker | tonyblack (Gold) | London 2018,1
2.16,Sticker | tonyblack | Katowice 2019,5
3.097,Sticker | tonyblack | London 2018,2
0.06,Sticker | Too Late,50
0.071,Sticker | Too Old for This,38
7.12,Sticker | Tornado Chaos (Foil),21
0.03,Sticker | torzsi (Glitter) | Copenhagen 2024,2
0.02,Sticker | torzsi (Glitter) | Paris 2023,40
2.92,Sticker | torzsi (Gold) | Copenhagen 2024,3
2.39,Sticker | torzsi (Gold) | Paris 2023,9
8.17,Sticker | torzsi (Gold) | Rio 2022,5
1.454,Sticker | torzsi (Holo) | Copenhagen 2024,11
0.574,Sticker | torzsi (Holo) | Paris 2023,5
0.006,Sticker | torzsi | Copenhagen 2024,163
0.006,Sticker | torzsi | Paris 2023,616
0.11,Sticker | torzsi | Rio 2022,74
0.3,Sticker | Toxic,6
2.08,Sticker | Toxic (Foil),12
0.714,Sticker | Toxic Tentaskull,6
0.209,Sticker | Toxic Wave Rider,5
0.204,Sticker | Toy Tiger,52
0.032,Sticker | TRAVIS (Glitter) | Copenhagen 2024,45
1.35,Sticker | TRAVIS (Gold) | Copenhagen 2024,2
0.573,Sticker | TRAVIS (Holo) | Copenhagen 2024,9
0.006,Sticker | TRAVIS | Copenhagen 2024,587
0.624,Sticker | Trick Or Threat,42
1.669,Sticker | Trick Or Treat,7
0.199,Sticker | TRY (Glitter) | Rio 2022,7
0.153,Sticker | Try Hard (Holo),52
0.167,Sticker | TRY | Rio 2022,2
58.12,Sticker | TSM Kinguin (Foil) | Katowice 2015,5
134.42,Sticker | TSM Kinguin (Holo) | Katowice 2015,3
12.073,Sticker | TSM Kinguin | Katowice 2015,5
1.182,Sticker | Tuurtle (Holo) | Antwerp 2022,6
0.006,Sticker | Tuurtle | Antwerp 2022,92
3.65,Sticker | TV Installation (Lenticular),14
0.058,Sticker | TV On Mirage,83
0.5,Sticker | Twin Koi,11
0.913,Sticker | Twin Koi (Holo),9
25.95,Sticker | twist (Foil) | Atlanta 2017,1
4.692,Sticker | twist (Foil) | Katowice 2019,2
58.123,Sticker | twist (Gold) | Katowice 2019,1
11.952,Sticker | twist | Atlanta 2017,2
3.12,Sticker | twist | Katowice 2019,1
0.006,Sticker | Twistzz (Champion) | Antwerp 2022,152
4.536,Sticker | Twistzz (Foil) | Berlin 2019,5
10.2,Sticker | Twistzz (Foil) | Katowice 2019,3
68.34,Sticker | Twistzz (Foil) | London 2018,1
0.646,Sticker | Twistzz (Glitter) | Antwerp 2022,13
0.05,Sticker | Twistzz (Glitter) | Paris 2023,3
0.22,Sticker | Twistzz (Glitter) | Rio 2022,8
0.069,"Sticker | Twistzz (Glitter, Champion) | Antwerp 2022",9
84.508,Sticker | Twistzz (Gold) | Berlin 2019,2
18.406,Sticker | Twistzz (Gold) | Paris 2023,3
25.61,"Sticker | Twistzz (Gold, Champion) | Antwerp 2022",4
6.2,Sticker | Twistzz (Holo) | Antwerp 2022,3
3.099,Sticker | Twistzz (Holo) | Paris 2023,3
19.498,Sticker | Twistzz (Holo) | Rio 2022,2
1.289,"Sticker | Twistzz (Holo, Champion) | Antwerp 2022",8
0.01,Sticker | Twistzz | Antwerp 2022,19
0.385,Sticker | Twistzz | Berlin 2019,6
1.945,Sticker | Twistzz | Katowice 2019,12
0.006,Sticker | Twistzz | Paris 2023,58
0.073,Sticker | Twistzz | Rio 2022,16
2.009,Sticker | TYLOO (Foil) | 2020 RMR,34
8.743,Sticker | Tyloo (Foil) | Berlin 2019,18
15.389,Sticker | Tyloo (Foil) | Katowice 2019,9
25.0,Sticker | Tyloo (Foil) | London 2018,2
13.546,Sticker | Tyloo (Foil) | Stockholm 2021,13
6.881,Sticker | TYLOO (Gold) | 2020 RMR,33
65.0,Sticker | Tyloo (Gold) | Stockholm 2021,4
0.489,Sticker | TYLOO (Holo) | 2020 RMR,72
0.76,Sticker | Tyloo (Holo) | Berlin 2019,3
195.0,Sticker | Tyloo (Holo) | Boston 2018,2
10.976,Sticker | Tyloo (Holo) | Katowice 2019,16
7.5,Sticker | Tyloo (Holo) | London 2018,12
19.489,Sticker | Tyloo (Holo) | Stockholm 2021,25
0.06,Sticker | TYLOO | 2020 RMR,611
0.309,Sticker | Tyloo | Berlin 2019,33
5.693,Sticker | Tyloo | Boston 2018,9
4.588,Sticker | Tyloo | Katowice 2019,5
0.662,Sticker | Tyloo | London 2018,20
0.358,Sticker | Tyloo | Stockholm 2021,45
1.919,Sticker | Tyranids Hive Tyrant (Holo),4
0.24,Sticker | Tyranids Ravener,13
34.095,Sticker | Ultraviolet Poison Frog (Foil),3
2.029,Sticker | Unicorn,2
3.295,Sticker | Unicorn (Holo),5
4.961,Sticker | USTILO (Foil) | London 2018,3
9.905,Sticker | USTILO | Boston 2018,4
4.947,Sticker | USTILO | London 2018,4
3.337,Sticker | V For Victory (Holo),27
0.251,Sticker | v$m (Glitter) | Paris 2023,11
2.854,Sticker | v$m (Gold) | Paris 2023,6
6.562,Sticker | v$m (Holo) | Paris 2023,10
0.01,Sticker | v$m | Paris 2023,96
5.784,Sticker | v4lde (Foil) | Berlin 2019,2
9.75,Sticker | v4lde (Foil) | Boston 2018,1
8.081,Sticker | v4lde (Foil) | London 2018,2
0.084,Sticker | v4lde (Glitter) | Rio 2022,1
1.023,Sticker | v4lde (Holo) | Rio 2022,3
0.61,Sticker | v4lde | Berlin 2019,13
1.468,Sticker | v4lde | Boston 2018,2
1.41,Sticker | v4lde | London 2018,4
0.011,Sticker | v4lde | Rio 2022,62
25.024,Sticker | Vega Squadron (Foil) | Katowice 2019,12
164.626,Sticker | Vega Squadron (Foil) | Krakow 2017,1
16.81,Sticker | Vega Squadron (Holo) | Boston 2018,2
5.943,Sticker | Vega Squadron (Holo) | Katowice 2019,9
16.683,Sticker | Vega Squadron (Holo) | Krakow 2017,7
10.792,Sticker | Vega Squadron (Holo) | London 2018,2
2.47,Sticker | Vega Squadron | Boston 2018,14
3.293,Sticker | Vega Squadron | Katowice 2019,6
3.91,Sticker | Vega Squadron | Krakow 2017,12
1.33,Sticker | Vega Squadron | London 2018,11
0.395,Sticker | Vertigo's Hero (Holo),25
17.74,Sticker | Vexed Gaming (Foil) | Cluj-Napoca 2015,2
5.707,Sticker | Vexed Gaming | Cluj-Napoca 2015,3
0.017,Sticker | vexite (Glitter) | Paris 2023,22
0.114,Sticker | vexite (Glitter) | Rio 2022,9
1.339,Sticker | vexite (Gold) | Paris 2023,13
0.471,Sticker | vexite (Holo) | Paris 2023,3
1.91,Sticker | vexite (Holo) | Rio 2022,1
0.006,Sticker | vexite | Paris 2023,560
0.019,Sticker | vexite | Rio 2022,3
12.512,Sticker | vice (Foil) | London 2018,1
156.395,Sticker | vice (Gold) | London 2018,1
12.83,Sticker | ViCi Gaming (Foil) | Katowice 2019,2
12.258,Sticker | ViCi Gaming (Holo) | Katowice 2019,5
3.34,Sticker | ViCi Gaming | Katowice 2019,14
0.521,Sticker | Viggo,6
11.794,Sticker | Viggo (Holo),1
0.29,Sticker | Vigilance,5
2.476,Sticker | Vigilance (Holo),10
4.74,Sticker | VINI (Foil) | Berlin 2019,2
38.983,Sticker | VINI (Foil) | Katowice 2019,1
0.232,Sticker | VINI (Glitter) | Antwerp 2022,16
0.083,Sticker | VINI (Glitter) | Copenhagen 2024,6
0.448,Sticker | VINI (Glitter) | Rio 2022,14
19.848,Sticker | VINI (Gold) | Antwerp 2022,1
5.214,Sticker | VINI (Gold) | Copenhagen 2024,1
46.919,Sticker | VINI (Gold) | Katowice 2019,1
11695.79,Sticker | VINI (Gold) | Rio 2022,1
7.09,Sticker | VINI (Gold) | Stockholm 2021,1
5.274,Sticker | VINI (Holo) | Antwerp 2022,10
1.773,Sticker | VINI (Holo) | Copenhagen 2024,2
2.91,Sticker | VINI (Holo) | Rio 2022,1
0.59,Sticker | VINI (Holo) | Stockholm 2021,17
0.07,Sticker | VINI | Antwerp 2022,24
0.456,Sticker | VINI | Berlin 2019,18
0.006,Sticker | VINI | Copenhagen 2024,94
0.63,Sticker | VINI | Katowice 2019,3
0.12,Sticker | VINI | Rio 2022,56
0.02,Sticker | VINI | Stockholm 2021,39
0.857,Sticker | Virtus.pro (Foil) | 2020 RMR,18
173.598,Sticker | Virtus.Pro (Foil) | Atlanta 2017,2
125.116,Sticker | Virtus.Pro (Foil) | Boston 2018,2
12.49,Sticker | Virtus.Pro (Foil) | Cluj-Napoca 2015,2
13.552,Sticker | Virtus.Pro (Foil) | Cologne 2015,2
133.0,Sticker | Virtus.Pro (Foil) | DreamHack 2014,1
95.0,Sticker | Virtus.pro (Foil) | Katowice 2015,5
22.0,Sticker | Virtus.Pro (Foil) | MLG Columbus 2016,2
4.139,Sticker | Virtus.Pro (Foil) | Stockholm 2021,29
0.09,Sticker | Virtus.pro (Glitter) | Copenhagen 2024,60
2.804,Sticker | Virtus.pro (Gold) | 2020 RMR,7
3.874,Sticker | Virtus.pro (Gold) | Copenhagen 2024,7
14.264,Sticker | Virtus.Pro (Gold) | Stockholm 2021,1
0.109,Sticker | Virtus.pro (Holo) | 2020 RMR,69
69.502,Sticker | Virtus.Pro (Holo) | Atlanta 2017,2
19.759,Sticker | Virtus.Pro (Holo) | Boston 2018,9
34.814,Sticker | Virtus.Pro (Holo) | Cologne 2014,15
13.0,Sticker | Virtus.Pro (Holo) | Cologne 2016,5
2.244,Sticker | Virtus.pro (Holo) | Copenhagen 2024,14
208.527,Sticker | Virtus.Pro (Holo) | DreamHack 2014,7
289.13,Sticker | Virtus.pro (Holo) | Katowice 2015,4
14.397,Sticker | Virtus.Pro (Holo) | Krakow 2017,1
10.403,Sticker | Virtus.Pro (Holo) | London 2018,4
18.0,Sticker | Virtus.Pro (Holo) | MLG Columbus 2016,4
4.957,Sticker | Virtus.Pro (Holo) | Stockholm 2021,43
0.007,Sticker | Virtus.pro | 2020 RMR,300
5.17,Sticker | Virtus.Pro | Atlanta 2017,22
2.529,Sticker | Virtus.Pro | Boston 2018,13
4.426,Sticker | Virtus.Pro | Cluj-Napoca 2015,7
5.824,Sticker | Virtus.Pro | Cologne 2014,11
3.362,Sticker | Virtus.Pro | Cologne 2015,11
4.173,Sticker | Virtus.Pro | Cologne 2016,9
0.01,Sticker | Virtus.pro | Copenhagen 2024,241
27.109,Sticker | Virtus.Pro | DreamHack 2014,4
699.605,Sticker | Virtus.Pro | Katowice 2014,1
12.684,Sticker | Virtus.pro | Katowice 2015,11
2.128,Sticker | Virtus.Pro | Krakow 2017,44
1.898,Sticker | Virtus.Pro | London 2018,115
3.87,Sticker | Virtus.Pro | MLG Columbus 2016,8
0.069,Sticker | Virtus.Pro | Stockholm 2021,69
0.14,Sticker | Vitality (Foil) | 2020 RMR,28
1.669,Sticker | Vitality (Foil) | Berlin 2019,9
25.535,Sticker | Vitality (Foil) | Katowice 2019,2
3.986,Sticker | Vitality (Foil) | Stockholm 2021,7
0.079,Sticker | Vitality (Glitter) | Antwerp 2022,9
0.08,Sticker | Vitality (Glitter) | Copenhagen 2024,21
0.014,Sticker | Vitality (Glitter) | Paris 2023,13
0.05,Sticker | Vitality (Glitter) | Rio 2022,113
1.13,Sticker | Vitality (Gold) | 2020 RMR,17
2.4,Sticker | Vitality (Gold) | Antwerp 2022,12
13.033,Sticker | Vitality (Gold) | Copenhagen 2024,2
1.645,Sticker | Vitality (Gold) | Paris 2023,14
4.09,Sticker | Vitality (Gold) | Rio 2022,5
4.141,Sticker | Vitality (Gold) | Stockholm 2021,3
0.05,Sticker | Vitality (Holo) | 2020 RMR,47
1.58,Sticker | Vitality (Holo) | Antwerp 2022,12
0.299,Sticker | Vitality (Holo) | Berlin 2019,21
1.02,Sticker | Vitality (Holo) | Copenhagen 2024,12
1.869,Sticker | Vitality (Holo) | Katowice 2019,13
0.663,Sticker | Vitality (Holo) | Paris 2023,77
0.4,Sticker | Vitality (Holo) | Rio 2022,53
1.979,Sticker | Vitality (Holo) | Stockholm 2021,26
0.006,Sticker | Vitality | 2020 RMR,513
0.006,Sticker | Vitality | Antwerp 2022,67
0.37,Sticker | Vitality | Berlin 2019,32
0.006,Sticker | Vitality | Copenhagen 2024,305
1.564,Sticker | Vitality | Katowice 2019,13
0.005,Sticker | Vitality | Paris 2023,1275
0.006,Sticker | Vitality | Rio 2022,96
0.007,Sticker | Vitality | Stockholm 2021,120
0.11,Sticker | volt (Glitter) | Copenhagen 2024,2
0.02,Sticker | volt (Glitter) | Paris 2023,15
1.199,Sticker | volt (Gold) | Paris 2023,5
1.231,Sticker | volt (Holo) | Copenhagen 2024,3
0.57,Sticker | volt (Holo) | Paris 2023,4
0.01,Sticker | volt | Copenhagen 2024,23
0.006,Sticker | volt | Paris 2023,190
2.11,Sticker | Vortigaunt (Holo),3
0.048,Sticker | Vortigaunt the Painter,21
109.633,Sticker | Vox Eminor  | Katowice 2015,4
400.0,Sticker | Vox Eminor (Foil) | Katowice 2015,1
132.999,Sticker | Vox Eminor (Holo) | Cologne 2014,8
58000.0,Sticker | Vox Eminor (Holo) | Katowice 2014,1
1336.5,Sticker | Vox Eminor (Holo) | Katowice 2015,5
20.853,Sticker | Vox Eminor | Cologne 2014,5
1347.183,Sticker | Vox Eminor | Katowice 2014,1
0.006,Sticker | w0nderful (Champion) | Copenhagen 2024,463
0.21,Sticker | w0nderful (Glitter) | Copenhagen 2024,5
0.186,Sticker | w0nderful (Glitter) | Rio 2022,3
0.03,"Sticker | w0nderful (Glitter, Champion) | Copenhagen 2024",17
8.64,Sticker | w0nderful (Gold) | Copenhagen 2024,1
15.63,Sticker | w0nderful (Gold) | Rio 2022,2
15.64,"Sticker | w0nderful (Gold, Champion) | Copenhagen 2024",2
0.939,Sticker | w0nderful (Holo) | Copenhagen 2024,5
1.473,Sticker | w0nderful (Holo) | Rio 2022,68
1.44,"Sticker | w0nderful (Holo, Champion) | Copenhagen 2024",7
0.005,Sticker | w0nderful | Copenhagen 2024,156
0.038,Sticker | w0nderful | Rio 2022,3
0.179,Sticker | Wallbang,33
3.0,Sticker | Wanna Fight,4
0.19,Sticker | War,116
0.981,Sticker | War Penguin,18
0.887,Sticker | Warowl,12
1.621,Sticker | Water Gun,16
6.47,Sticker | waterfaLLZ (Foil) | Boston 2018,1
3.619,Sticker | waterfaLLZ (Foil) | London 2018,5
3629.479,Sticker | waterfaLLZ | London 2018,1
4.685,Sticker | Watermelon Buttery (Holo),8
8.194,Sticker | Watermelon Flow (Holo),5
0.244,Sticker | Watermelon Stabbyfish,14
7.19,Sticker | Watermelon Strafe (Holo),6
1.03,Sticker | Watermelon Tentaskull,13
9.884,Sticker | Watermelon Tier6 (Holo),16
11.151,Sticker | wayLander (Foil) | Katowice 2019,1
188.771,Sticker | wayLander (Gold) | Boston 2018,1
34.693,Sticker | wayLander | Atlanta 2017,2
4.206,Sticker | wayLander | Boston 2018,4
23.323,Sticker | wayLander | Cologne 2016,1
0.44,Sticker | wayLander | Katowice 2019,3
3.306,Sticker | wayLander | Krakow 2017,2
0.31,Sticker | Web Stuck,45
0.529,Sticker | Web Stuck (Holo),221
1.283,Sticker | Welcome to the Clutch,29
0.03,Sticker | Well Played,18
0.12,Sticker | westmelon (Glitter) | Copenhagen 2024,19
16.28,Sticker | westmelon (Gold) | Copenhagen 2024,2
6.28,Sticker | westmelon (Holo) | Copenhagen 2024,3
0.01,Sticker | westmelon | Copenhagen 2024,38
0.399,Sticker | What What,14
0.158,Sticker | White Bombster,3
0.01,Sticker | Wicadia | Copenhagen 2024,15
0.416,Sticker | Winding Scorch,9
4.171,Sticker | Winding Scorch (Foil),3
0.838,Sticker | Windy Walking Club,17
0.464,Sticker | Wingsuit (Holo),18
366.5,Sticker | Winstrike Team (Foil) | Katowice 2019,1
1.509,Sticker | Winstrike Team (Holo) | Katowice 2019,37
1.827,Sticker | Winstrike Team | Katowice 2019,4
1.04,Sticker | Winstrike Team | London 2018,11
1.128,Sticker | Witch,11
1.043,Sticker | Witchcraft,13
0.06,Sticker | WOOD7 (Glitter) | Antwerp 2022,83
0.04,Sticker | WOOD7 (Glitter) | Paris 2023,17
3.72,Sticker | WOOD7 (Gold) | Antwerp 2022,2
1.64,Sticker | WOOD7 (Gold) | Paris 2023,2
0.59,Sticker | WOOD7 (Holo) | Antwerp 2022,21
1.1,Sticker | WOOD7 (Holo) | Paris 2023,13
0.01,Sticker | WOOD7 | Antwerp 2022,58
0.006,Sticker | WOOD7 | Paris 2023,323
0.99,Sticker | Work For Ammo,12
16.683,Sticker | WorldEdit (Foil) | Katowice 2019,3
19.81,Sticker | WorldEdit (Foil) | MLG Columbus 2016,1
159.895,Sticker | WorldEdit (Gold) | Boston 2018,1
11.59,Sticker | WorldEdit | Atlanta 2017,5
6.953,Sticker | WorldEdit | Boston 2018,1
46.217,Sticker | WorldEdit | Cologne 2015,4
23.323,Sticker | WorldEdit | Cologne 2016,4
1.902,Sticker | WorldEdit | Katowice 2019,5
3.567,Sticker | WorldEdit | Krakow 2017,3
23.323,Sticker | WorldEdit | MLG Columbus 2016,1
0.03,Sticker | Woro2k (Glitter) | Paris 2023,15
1.512,Sticker | Woro2k (Gold) | Paris 2023,16
0.925,Sticker | Woro2k (Holo) | Paris 2023,2
0.01,Sticker | Woro2k | Paris 2023,230
3.085,Sticker | woxic (Foil) | Berlin 2019,2
5.0,Sticker | woxic (Foil) | Katowice 2019,5
6.64,Sticker | woxic (Foil) | London 2018,1
0.157,Sticker | woxic (Glitter) | Antwerp 2022,9
4.494,Sticker | woxic (Gold) | Antwerp 2022,6
8.25,Sticker | woxic (Gold) | Copenhagen 2024,3
1.185,Sticker | woxic (Holo) | Antwerp 2022,3
2.175,Sticker | woxic (Holo) | Copenhagen 2024,1
0.021,Sticker | woxic | Antwerp 2022,9
0.006,Sticker | woxic | Copenhagen 2024,13
0.76,Sticker | woxic | Katowice 2019,7
2.02,Sticker | woxic | London 2018,1
1.25,Sticker | xand (Foil) | Berlin 2019,5
37.316,Sticker | xand (Gold) | Berlin 2019,1
0.187,Sticker | xand | Berlin 2019,46
24.1,Sticker | XANTARES (Foil) | Boston 2018,2
20.853,Sticker | XANTARES (Foil) | Katowice 2019,3
0.815,Sticker | XANTARES (Glitter) | Antwerp 2022,9
0.47,Sticker | XANTARES (Glitter) | Copenhagen 2024,1
17.0,Sticker | XANTARES (Gold) | Antwerp 2022,1
20.66,Sticker | XANTARES (Gold) | Copenhagen 2024,3
123.168,Sticker | XANTARES (Gold) | Katowice 2019,1
0.07,Sticker | XANTARES | Antwerp 2022,42
0.039,Sticker | XANTARES | Copenhagen 2024,8
1.097,Sticker | XANTARES | Katowice 2019,2
3.225,Sticker | xccurate (Foil) | Katowice 2019,3
1.245,Sticker | xccurate | Katowice 2019,2
1.475,Sticker | xccurate | London 2018,1
0.134,Sticker | XD,4
0.094,Sticker | xertioN (Glitter) | Copenhagen 2024,5
0.019,Sticker | xertioN (Glitter) | Paris 2023,26
1.043,Sticker | xertioN (Glitter) | Rio 2022,1
2.955,Sticker | xertioN (Gold) | Copenhagen 2024,2
3.0,Sticker | xertioN (Gold) | Paris 2023,35
0.657,Sticker | xertioN (Holo) | Copenhagen 2024,1
3.128,Sticker | xertioN (Holo) | Paris 2023,3
0.006,Sticker | xertioN | Copenhagen 2024,215
0.006,Sticker | xertioN | Paris 2023,398
1.113,Sticker | xertioN | Rio 2022,3
0.12,Sticker | xfl0ud (Glitter) | Antwerp 2022,6
0.89,Sticker | xfl0ud (Holo) | Antwerp 2022,10
0.01,Sticker | xfl0ud | Antwerp 2022,11
10.99,Sticker | Xizt (Foil) | Cologne 2015,1
1.81,Sticker | Xizt (Foil) | Katowice 2019,2
3.157,Sticker | Xizt (Foil) | London 2018,4
5.37,Sticker | Xizt (Foil) | MLG Columbus 2016,2
47.369,Sticker | Xizt (Gold) | Katowice 2019,1
